population_id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
4492,1,0.01742046612795,0.0207338766256235,0.0208429696641454,0.0217050706359165,0.0257593685594424,0.0291891958888799,0.0251875753828736,0.0113889111284156,-0.00718169993052165,-0.0229671723366884,-0.0331780803214805,-0.0419613142190762,-0.0556851721585385,-0.0762808978981289,-0.0985535157026822,-0.114564389293144,-0.122569826088396
32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,1,-0.0241213881456175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,1,0.0179498010676964,0.0096026831093674,0.00515513410896129,0.00492495990045372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3004,1,0.117184340214607,0.0202971815785675,-0.125413814427237,-0.189895720146671,-0.112589023515202,0.0253366628900409,0.112447924955556,0.131510212769458,0.133753909078422,0.142424109593624,NA,NA,NA,NA,NA,NA,NA
271,1,-0.00504920957231358,-0.00816011433994701,-0.00272456256576548,0.000453775629097874,-0.000759971994146014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,1,0.00841847827927356,0.007625229704737,0.00503771332557967,0.00144327230019337,-0.00111964993819424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1,0.0985591732812814,0.0959521560444834,0.088274638208101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,1,-0.00368516862145896,-0.00570854291976453,-0.00688593630081913,-0.00794416324484803,-0.00955242070676787,-0.0121370044649622,-0.0155801657011692,-0.0191376962431349,-0.0218738878083142,-0.0233379791021009,-0.0238075867285938,NA,NA,NA,NA,NA,NA
3764,1,-0.056913676636204,-0.0504105742205216,-0.0343166464793829,-0.0107771943597359,0.0115945907090049,0.0239346066470896,0.0246683486474779,0.0153003379564804,-0.00152445478579843,-0.0243807918372858,-0.052132104191557,-0.0809336361656794,-0.104174080495969,-0.116784061030374,-0.119581573445216,-0.118410911871554,NA
3765,1,0.0626295305750141,0.0530451194660764,0.0520248157098045,0.0478530517227543,0.0267279141672832,-0.00780461247101694,-0.042888305661995,-0.0765722813426,-0.115773212975734,-0.154812640796649,-0.170261246466001,-0.144109671580271,-0.0849370267319913,-0.0201055928241591,0.0281652088602169,0.0543457205120384,0.0639119025863917
2273,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2274,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2275,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2391,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2392,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2393,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2645,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2644,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4108,1,-0.00712957551910542,-0.00150339778007957,0.00192247585864846,0.00120798759583307,-0.00237151903224819,-0.00495342082456185,-0.00404834633311468,-0.00134661260010249,-6.79451450813495e-06,-0.000226499139920122,-1.34434798826355e-06,0.000435793654264938,-0.00155769882576506,-0.00610834328219689,-0.00925194340195468,-0.008295815168188,-0.00585403877539403
4404,1,-0.00718835416215922,-0.00943150348940701,-0.0104380486199646,-0.0107683927036608,-0.0103803554079553,-0.00885812296412111,-0.00632265365417475,-0.00376892344137027,-0.00231650643181328,-0.00220988345628001,-0.0026874641522847,-0.00280660226499729,-0.00228947263620523,-0.00157495205396595,-0.00120117850028434,-0.0012622847529782,-0.00144075975881628
58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3487,1,-0.00508471602475646,-0.00508471602475646,-0.00508471602475646,-0.00508471602475669,-0.00508471602475624,-0.00508471602475646,-0.00508471602475646,-0.00508471602475669,-0.00508471602475646,NA,NA,NA,NA,NA,NA,NA,NA
3456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,1,-0.152373644892019,-0.269920584791339,-0.321273204097538,-0.218553177192542,0.00614741407269026,0.226012476312954,0.338557234758404,0.341380848197508,0.293353994192709,0.232846248738325,0.158555099873899,0.0755756707719479,0.0147351932574473,-0.0162197952926135,-0.0185096818377835,-0.00256768105293759,0.00817915275750725
1196,1,0.00598697313659491,0.00883636702370083,0.0118385456779899,0.0150293082549893,0.018343303679424,0.0217607183875121,0.0251590323813882,0.0280481656695697,0.0302920423746365,0.0318747476046872,0.0329850262002758,0.0338808830815673,0.0347051102012368,0.03545331857039,0.0360010732797238,0.0362823272761639,0.0363662352389325
1817,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1819,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1818,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2281,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2282,1,0.0147785446955742,0.0147785446955742,0.0147785446955742,0.0147785446955746,0.0147785446955737,0.0147785446955742,0.0147785446955742,0.0147785446955742,0.0147785446955746,0.0147785446955742,NA,NA,NA,NA,NA,NA,NA
2283,1,0.034200174912189,0.0422752748569772,0.0504630882170574,0.0583079962201181,0.0657534338980383,0.0728411107944771,0.079361698219504,0.084801586362663,0.0886516057530562,0.0907811027960843,0.0915612719424983,0.0916857871882968,0.0917827897279748,0.0919780654991351,0.0922578279689823,0.0925385800807712,0.0926931315994448
2284,1,-0.321360613370168,-0.296874405758727,-0.0764703597785488,0.224973234471607,0.41973620633664,0.434898444415984,0.346659742369585,0.251197998531604,0.163923085574562,0.0556461073396273,-0.064300568769486,-0.137578382508386,-0.11278054630328,0.009100750291263,0.17183393435608,0.306971930777543,0.375142011414148
4231,1,0.00746195126841975,0.00746195126842064,0.00746195126841975,0.00746195126842064,0.00746195126842064,0.00746195126841975,0.00746195126842064,0.00746195126842064,0.00746195126842064,0.00746195126841975,0.00746195126842064,0.00746195126842064,NA,NA,NA,NA,NA
4397,1,0.00771280967869004,0.00642346343489031,0.00529358392082013,0.00404185733337492,0.00270728328865033,0.00164559023593114,0.00110792928369197,0.000984792747919627,0.00100099131492737,0.00101040625198046,NA,NA,NA,NA,NA,NA,NA
3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3500,1,0.0252094860582495,0.0252094860582495,0.0252094860582492,0.0252094860582495,0.0252094860582492,0.0252094860582495,0.0252094860582492,0.0252094860582495,0.0252094860582492,0.0252094860582495,0.0252094860582492,0.0252094860582494,0.0252094860582495,NA,NA,NA,NA
3633,1,0.0299110734217185,0.0299110734217185,0.0299110734217185,0.0299110734217185,0.0299110734217183,0.0299110734217185,0.0299110734217185,0.0299110734217183,0.0299110734217185,0.0299110734217185,0.0299110734217183,0.0299110734217187,0.0299110734217182,0.0299110734217186,0.0299110734217183,0.0299110734217185,0.0299110734217185
3528,1,0.0372769358691802,0.0372769358691801,0.0372769358691802,0.0372769358691802,0.0372769358691802,0.0372769358691802,0.0372769358691802,0.0372769358691802,0.0372769358691802,0.0372769358691802,0.0372769358691801,0.0372769358691803,0.0372769358691801,0.0372769358691803,NA,NA,NA
3473,1,NA,NA,NA,NA,0,2.22044604925031e-16,0,0,2.22044604925031e-16,0,0,2.22044604925031e-16,NA,NA,NA,NA,NA
3680,1,NA,NA,NA,NA,NA,NA,NA,NA,0.48035464123572,0.48035464123572,0.48035464123572,NA,NA,NA,NA,NA,NA
3578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,1,-0.00901772957378943,-0.00901772957378988,-0.00901772957378943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,1,-0.0179600451146644,-0.0179600451147892,-0.0179600451148239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2394,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4136,1,-0.018963995072885,-0.0203773110880203,-0.0218962634112138,-0.0233564392915011,-0.0244750325311466,-0.025339945045043,-0.0263431651037823,-0.027737533425474,-0.0294306346417078,-0.0311845290752812,-0.032844655315927,-0.0343120960614412,-0.0354173464887914,-0.0359806445968033,NA,NA,NA
4200,1,-0.0371826948025308,-0.0398685324505546,-0.0431451960387492,-0.0476696488689159,-0.0532526566746874,-0.0590920968900585,-0.0644759346765694,-0.0692469551321149,-0.073606453694757,-0.0775655202138919,-0.0807240485825214,-0.0826432438921122,-0.0833645324525699,-0.0834482039713424,NA,NA,NA
4215,1,-0.0137738880518837,-0.0182495291048685,-0.0222197965881098,-0.0250452900006686,-0.0260674066769793,-0.0255180564684448,-0.0239291066336402,-0.0214980914791599,-0.018562709751936,-0.0159915103760239,-0.0144215580179048,-0.0135536542441068,-0.0128063512393963,-0.0122431554126907,NA,NA,NA
4221,1,0.0620023457919257,0.0138696981279121,-0.163323715807445,-0.177157679520863,0.00453069094284964,0.0914849647804905,-0.0425469862209243,-0.165648442481887,-0.0998136079238783,-0.00158500343980203,-0.0382284866256439,-0.0685447800401428,0.0889924902910778,0.294670978552584,NA,NA,NA
4227,1,-0.0451140564678264,-0.0279441586694561,-0.0129456079218914,-0.00419052148569443,-0.00405557513396937,-0.00864449952961011,-0.0103326581576727,-0.00570168962341522,0.00067852836500204,0.00160769561885332,-0.00467017930702318,-0.013290015536672,-0.0189179082445293,-0.0207452060470678,NA,NA,NA
4242,1,-0.00168203557300162,-0.00168203557302671,-0.00168203557304536,-0.00168203557305002,-0.00168203557304647,-0.00168203557303581,-0.00168203557302471,-0.00168203557301139,-0.0016820355729974,-0.00168203557298185,-0.00168203557296809,-0.00168203557296254,-0.00168203557296409,-0.00168203557296631,NA,NA,NA
4274,1,-0.0193025737929656,-0.0197713890442317,-0.0201107429102849,-0.0203077962952644,-0.020395220403525,-0.0204356153339287,-0.0204531088018554,-0.020418354676516,-0.020314644203266,-0.0201845508157227,-0.020088351885427,-0.0200420452525591,-0.0200224398362626,-0.0200126026105321,NA,NA,NA
4285,1,-0.0390097578943279,-0.044109000207272,-0.0455714820813157,-0.043461089742919,-0.0389714821188998,-0.0330023788934072,-0.0256470294372028,-0.0169102638598466,-0.00733376941564751,0.00215439478287044,0.0106056748449053,0.0171967030730474,0.0213874673831632,0.0232135187871585,NA,NA,NA
4294,1,-0.0972537367583834,-0.069027802968874,-0.0429103800184669,-0.0243993124160293,-0.013989360748516,-0.0170497432625683,-0.0412005477947637,-0.0806472226213375,-0.111520397425468,-0.11251740586554,-0.0886525252384086,-0.0658078057050651,-0.0607408202136198,-0.0656025526743899,NA,NA,NA
4321,1,-0.0189612256795456,-0.018961225679144,-0.0189612256787748,-0.0189612256784538,-0.0189612256781895,-0.018961225677977,-0.0189612256777932,-0.0189612256776189,-0.0189612256774472,-0.0189612256772922,-0.0189612256771657,-0.01896122567707,-0.0189612256770041,-0.018961225676971,NA,NA,NA
4325,1,-0.0181970351127472,-0.0188566076270349,-0.0191631635489107,-0.0191769313919967,-0.0190233302140386,-0.0187834503746034,-0.0183969061730114,-0.0177515739569971,-0.0168802993329522,-0.0160022467409608,-0.0153417045577533,-0.0149563950147877,-0.014768074923611,-0.0146936743504948,NA,NA,NA
4333,1,-0.00525778080141137,-0.00558644222405502,-0.00590575204347443,-0.00623305966027199,-0.00658941419092507,-0.0069785925878405,-0.00737584020331439,-0.00773906817475911,-0.00803016878387774,-0.00822654777740639,-0.00832224746099364,-0.00833170492192692,-0.00829435881891083,-0.00826066674428749,NA,NA,NA
4334,1,-0.0142776246806451,-0.0142938715985383,-0.0143098382610425,-0.0143262560259079,-0.0143431292149543,-0.0143601399730899,-0.0143768260898571,-0.0143923660248695,-0.0144056595235327,-0.0144159621740685,-0.0144233682879207,-0.0144284981731992,-0.014431790723711,-0.0144333486835739,NA,NA,NA
4337,1,0.0304219134317522,0.0302344423991991,-0.0236269511671029,-0.0570695222142515,-0.0301060086555021,0.0141156899037261,0.0136150311180721,-0.0400688084539715,-0.10930644381202,-0.153832514622503,-0.144436184113204,-0.0674134856374539,0.0486294488437269,0.132602018152387,NA,NA,NA
4352,1,-0.030504103410144,-0.0284782084213352,-0.0258240043929441,-0.0222461434000111,-0.0180815502160785,-0.0142286876747476,-0.0111495473507789,-0.00845738894244605,-0.00570544411678341,-0.00316864427183832,-0.00150839047997404,-0.000919501948953565,-0.000960519519412256,-0.00109666337501367,NA,NA,NA
4391,1,-0.033198435467255,-0.0592532754916972,-0.0853972486511635,-0.104819843661337,-0.109044992795922,-0.0959074170971042,-0.0729122566070061,-0.050025051142731,-0.0302887615090187,-0.0103394240986326,0.0108844978126234,0.0283782200442269,0.0373462234015595,0.0394394582263109,NA,NA,NA
4395,1,-0.0139604581647396,-0.0154263522379272,-0.0168493153885546,-0.0183281399543674,-0.0199157254245528,-0.0215852522890765,-0.0232513896984337,-0.0248036191399864,-0.0261271304524409,-0.0271411809990982,-0.0278480817836002,-0.0283222517446065,-0.0286289385152343,-0.0287801211240952,NA,NA,NA
4430,1,-0.0224258548982681,-0.0163218368987392,-0.0106743150243018,-0.00737596366392745,-0.00864003863073082,-0.014920447506461,-0.0226002821007325,-0.0262482474609294,-0.0238903554379908,-0.0184714952386218,-0.013675756050237,-0.0102279751435077,-0.00728100068265536,-0.00526393556294757,NA,NA,NA
4466,1,-0.0328948604481085,-0.0364177512024453,-0.0384403837829663,-0.039109897621699,-0.0395529193813178,-0.0404380223662679,-0.0412482116678108,-0.0409873817675894,-0.039330532114028,-0.0369537133071995,-0.0348946669802981,-0.0337481864713673,-0.0334114273333239,-0.0334173270875504,NA,NA,NA
4469,1,-0.0209480364558596,-0.0214949234522177,-0.0220506706510482,-0.0225953044971121,-0.0231258687647671,-0.0236476595912356,-0.0241399055520435,-0.0245591175645834,-0.0248830089042498,-0.0251293755038993,-0.0253222444180612,-0.0254602317876775,-0.0255338629331952,-0.0255570284203228,NA,NA,NA
361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,1,0.0843928244886488,0.087635702379014,0.0903770564210483,0.091909072112346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,1,0.0435486464167867,0.045674022688862,0.0471350810750672,0.0475767354545405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,1,0.0137633736608809,0.0137633736608813,0.0137633736608818,0.0137633736608804,0.0137633736608818,0.0137633736608813,0.0137633736608809,0.0137633736608813,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,1,NA,NA,-0.219067319663824,-0.219067319663824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2996,1,0.00352586230780527,-0.0156821530451263,-0.0299674879883374,-0.0340406259692556,-0.0315329454847605,-0.0287325890869684,-0.0282887039156827,-0.0275623658593824,-0.0217997469472621,-0.00968390265757013,0.00372894881387753,0.0109750358310812,0.0100113263990838,0.00643249658595879,NA,NA,NA
3446,1,0.0332660207565397,0.0868845510449401,0.119845273266968,0.0603640854693089,-0.0502142941783048,-0.0798536117173745,0.0236863018020934,0.137697820763168,0.102320172703662,-0.0643194346097282,-0.166904317635788,-0.078291839246489,0.0815785191508032,0.0871126248832713,-0.0871577793556582,-0.23838372851246,-0.31399670309103
3557,1,-0.0250408742077505,0.0050680749000489,0.0283407839654156,0.0441159307119248,0.0531383166596897,0.0580805786671869,0.0591382987527192,0.0542709224677714,0.0428918055734323,0.0274137737033105,0.0110890800383058,-0.00399636566557,-0.0159530836191965,-0.0218215089437935,-0.0197065435459155,-0.012380548966506,-0.00642622011671867
3312,1,NA,NA,NA,NA,NA,0.0113204852572873,0.0113204852572872,0.0113204852572873,0.0113204852572872,0.0113204852572873,0.0113204852572872,0.0113204852572872,0.0113204852572872,NA,NA,NA,NA
3391,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0749132597884956,0.0749132597884956,0.0749132597884958,0.0749132597884955,0.0749132597884957,0.0749132597884957,0.0749132597884956,0.0749132597884956,NA
63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,1,0.0103348180905769,0.0103348180905769,0.0103348180905769,0.0103348180905769,0.0103348180905769,0.0103348180905769,0.0103348180905769,0.0103348180905769,0.0103348180905769,0.0103348180905769,0.0103348180905769,0.0103348180905769,0.0103348180905769,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1562,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2598,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,1,0.00700406637554596,0.00700406637554596,0.00700406637554596,0.00700406637554618,0.00700406637554618,0.00700406637554596,0.00700406637554596,0.00700406637554618,0.00700406637554618,0.00700406637554596,0.00700406637554596,0.00700406637554618,0.00700406637554596,NA,NA,NA,NA
738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,1,-0.00187510637020916,0.00767252226235815,0.0224111046448532,0.0324478082496715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1595,1,-0.0076310883629418,-0.00398269842056553,-0.000548907734061466,0.00255874280986479,0.00489889599693427,0.00610801507803327,0.00619288445243438,0.00554154574279053,0.00472511103665507,0.00423378724437029,0.00431039015228762,0.00493347952164669,0.00586146891318684,0.00695666833991648,0.00786353944812745,0.0083262721284969,NA
1594,1,0.00240111317654668,0.00240111317654712,0.00240111317654756,0.00240111317654668,0.00240111317654712,0.00240111317654668,0.00240111317654756,0.00240111317654623,0.00240111317654756,0.00240111317654668,0.00240111317654712,0.00240111317654668,0.00240111317654756,0.00240111317654668,0.00240111317654712,0.00240111317654756,0.00240111317654623
1719,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
