"year","CI_high","CI_low","LPI_final","n_points"
"2010",1.01810834601982,0.838204444513648,0.923253346084642,3
"2011",1.01028655034203,0.829947811584848,0.915308183182205,3
"2012",1.00329455263404,0.821281530404807,0.906751235839811,3
"2013",1.00105795554527,0.816582941945725,0.902975923457364,3
"2014",1.00098412279844,0.813877616133544,0.901687891485534,3
"2015",1.00655465563079,0.816037783542684,0.905073201520826,3
"2016",1.009945894614,0.817563214731303,0.907895013523711,3
"2017",1.00546103899404,0.812901846068174,0.90327867495909,3
"2018",0.997737030026723,0.805618382356808,0.8954505364075,3
"2019",0.997973505630859,0.804595744311709,0.894874283964044,3
"2020",1.00116036361941,0.804522490178555,0.896415094287412,3
"2021",1.00458535811283,0.80446152093113,0.898622779611817,3
"2022",1.00317925337452,0.797923452816722,0.895054801440863,3
"1970",1,1,1,6
"1971",1.0201013583475,1.00358745244902,1.01179953496376,6
"1972",1.03615777304631,1.00626898423621,1.02102704918556,6
"1973",1.04622936926337,1.00474700349045,1.02511721783593,6
"1974",1.0559773790829,1.00458912511939,1.02974620572477,6
"1975",1.06569990746267,1.00442958153537,1.0342535528949,6
"1976",1.07230932852736,1.00489782793058,1.03765971687286,6
"1977",1.07401014438035,1.00087857439182,1.03651962145498,6
"1978",1.0738950709866,0.996955008949773,1.03442658532353,6
"1979",1.07943844852889,0.998303902615622,1.03748718086376,6
"1980",1.08787372161783,1.00227690705197,1.04363814822809,6
"1981",1.0944777257267,1.00420279548635,1.04775878884693,6
"1982",1.09686519097514,1.00250544582496,1.04790359020416,6
"1983",1.09817138820083,0.999623814344764,1.04703837404324,6
"1984",1.10095181244226,0.997717041346779,1.04766926556348,6
"1985",1.10700777236208,0.999343938286217,1.05159569121901,6
"1986",1.11266392824554,1.00113380033912,1.05524055678646,6
"1987",1.1129011787261,0.999401601046698,1.05478240573692,6
"1988",1.11595947014304,1.00055332212443,1.05698405302936,6
"1989",1.11955895107245,1.0012461950285,1.05853616245135,6
"1990",1.12312609660985,1.0005641276428,1.05996931892656,6
"1991",1.12312964905224,0.994129473335022,1.05644940911533,6
"1992",1.1208597671753,0.986467074133846,1.05124772849877,6
"1993",1.12446210054571,0.985252130892412,1.05221766574565,6
"1994",1.13404359855819,0.987470213390028,1.05771253764581,6
"1995",1.1398114902145,0.988267453641663,1.0606328911944,6
"1996",1.14451968694098,0.988470909398004,1.06313401635812,6
"1997",1.14316557301883,0.986034569515057,1.06125894348559,6
"1998",1.135341945571,0.977499510976253,1.0532558736169,6
"1999",1.12660147581966,0.967593766519552,1.04393670979681,6
"2000",1.1211199514632,0.958980024932851,1.03651613500796,6
"2001",1.12324671870674,0.956698233866341,1.03673425428604,6
"2002",1.12532931413221,0.954771393840628,1.03717498774143,6
"2003",1.12776692919965,0.953117743526658,1.03728172949704,6
"2004",1.13120729772914,0.953345864292248,1.03954194915112,6
"2005",1.13858833546493,0.957542929678943,1.04516546409843,6
"2006",1.14576036761627,0.960900525813001,1.05051926241966,6
"2007",1.15127681158234,0.963551638268791,1.05465379117565,6
"2008",1.15067906547174,0.961326120264111,1.05280210067442,6
"2009",1.1488153194983,0.956927094531026,1.04941573491976,6
"2010",1.14612812883535,0.951919634537035,1.04539946157182,6
"2011",1.14308371731975,0.946208168033726,1.04099634579157,6
"2012",1.14113966545818,0.941474563233703,1.0374070648419,6
"2013",1.13932333313065,0.9383004324316,1.03501669909174,6
"2014",1.13923582945856,0.936269902195487,1.03369032427235,6
"2015",1.144516061069,0.938078982141731,1.03710667283516,6
"2016",1.14856720515172,0.939821240692205,1.03998451538099,6
"2017",1.14546118715074,0.93638589618313,1.03652489150109,6
"2018",1.13638138484651,0.927208621864311,1.02739307928222,6
"2019",1.13550504037765,0.923729636749529,1.02484570136218,6
"2020",1.13633712280891,0.921742344485459,1.02451538131509,6
"2021",1.13892373449208,0.919981946095067,1.02405338473358,6
"2022",1.13702807602787,0.912559651213537,1.01861533918265,6
"1970",1,1,1,15
"1971",1.0166596750809,0.999038356692423,1.00776600186454,15
"1972",1.02937963006957,0.996837024758727,1.01274849698219,15
"1973",1.03716818992956,0.991004806108082,1.01345974320322,15
"1974",1.03941914697365,0.981751631714951,1.00953895933995,15
"1975",1.04242806407979,0.975778787140543,1.00765824798258,15
"1976",1.04054932635912,0.968482179013657,1.00293216105896,15
"1977",1.03790350855976,0.959803373405575,0.997566400775859,15
"1978",1.03939340681266,0.95649292382349,0.996668338165311,15
"1979",1.04354221623269,0.95674103469368,0.999067771840702,15
"1980",1.05008455816278,0.959794885332246,1.00400980679898,15
"1981",1.05648988779719,0.960980563151843,1.00754889307058,15
"1982",1.05538883515567,0.955217802040177,1.00348209515689,15
"1983",1.05612565784399,0.950134491978751,1.00103050459896,15
"1984",1.05915544864598,0.947084365101396,1.00068308600628,15
"1985",1.06070460880791,0.944763731623446,1.00024078556792,15
"1986",1.05901187185214,0.94057174240401,0.997497997847934,15
"1987",1.05421869572511,0.934235611801094,0.991639901150536,15
"1988",1.05143804658193,0.929656110587839,0.988244908327836,15
"1989",1.04881191368375,0.924377822180908,0.984071902393271,15
"1990",1.04939014465978,0.92100829730026,0.982201761615675,15
"1991",1.0453175542016,0.913779731237256,0.976638320230029,15
"1992",1.04277216810308,0.907599596105851,0.972122562771526,15
"1993",1.04895895204826,0.907761400333548,0.97500673379131,15
"1994",1.0597082856756,0.912570955439404,0.982443995288731,15
"1995",1.06342440301173,0.911358205579223,0.983727706844647,15
"1996",1.06448134209876,0.910761049144634,0.984419101814809,15
"1997",1.06336170700533,0.909134555463352,0.982717267623005,15
"1998",1.05337089432673,0.898224874165443,0.972264191237206,15
"1999",1.04335353865176,0.887415260176428,0.961517379974306,15
"2000",1.03407477713943,0.876893235789596,0.951806966802681,15
"2001",1.03233457512561,0.871856960588402,0.94784810645095,15
"2002",1.03024090308906,0.866442612143397,0.944186699247032,15
"2003",1.02973769132641,0.862154636794945,0.941518277310234,15
"2004",1.02708841510088,0.85739595184386,0.938077731548486,15
"2005",1.02848777215199,0.857124675124902,0.938729517415674,15
"2006",1.02929782236814,0.854671586574581,0.937517534248148,15
"2007",1.02755879406838,0.851113314838115,0.935018290443256,15
"2008",1.01816721568769,0.841412800370319,0.926009699856762,15
"2009",1.01179999578639,0.83343834740538,0.918798933216369,15
"2010",1.00536518537384,0.825690865962192,0.911230259311647,15
"2011",0.999861655475385,0.818935487590549,0.905294417795116,15
"2012",0.990184894755616,0.807565697773405,0.894640007291559,15
"2013",0.980215165622502,0.797392741467524,0.884691273226198,15
"2014",0.974388097836504,0.789343568679819,0.878017540371375,15
"2015",0.975999834378518,0.787695724954718,0.877541463042908,15
"2016",0.977881706272393,0.787080684156995,0.878172595773948,15
"2017",0.970879184376846,0.780272378017893,0.871621967319135,15
"2018",0.965133424855695,0.773809642138335,0.865095457491362,15
"2019",0.965713233207527,0.772640510613663,0.864613291408209,15
"2020",0.969282338101347,0.772934899818025,0.866337088028884,15
"2021",0.971808639913133,0.772516495390153,0.867509414046996,15
"2022",0.969552881955898,0.765745058940221,0.862633129539182,15
