population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
247_2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0497279050707304,-0.04972790507073,-0.0497279050707304,-0.0497279050707302,-0.0497279050707302,-0.0497279050707304,-0.04972790507073,-0.0497279050707304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248_3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00144062187039795,0.00144062187039795,0.00144062187039773,0.00144062187039795,0.00144062187039795,0.00144062187039795,0.00144062187039773,0.00144062187039795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198_1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0354420305841463,-0.0359462731106976,-0.0357287951947309,-0.0332731354095366,-0.0280822753040677,-0.020974061036199,-0.0132946377658767,-0.00608852771010548,-7.93364167805954e-06,0.004343168498949,0.00648706719417458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283_4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0621562510144249,0.0621562510144247,0.0621562510144249,0.0621562510144247,0.0621562510144249,0.0621562510144249,0.0621562510144247,0.0621562510144249,0.0621562510144249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284_5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0263410672579552,0.0233316529044203,0.0176545492066114,0.0106192790506561,0.00365041563468482,-0.00242298525203855,-0.00738505699680747,-0.0112559561840275,-0.0139511075007666,-0.0152970180599246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285_6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10517928308414,-0.0662424782509434,0.0180840464978009,0.123803538171607,0.195945625448586,0.188114513660814,0.107521124144273,0.0170856740811147,-0.0169157705168581,0.0145988739062624,0.0538370564260935,0.0270480817550098,-0.0927087254613985,-0.266079674179918,-0.420538860288275,-0.502488148550484
3827_13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
3041_9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0448649848355295,-0.0448649848355294,-0.0448649848355294,-0.0448649848355294,-0.0448649848355294,-0.0448649848355294,-0.0448649848355294,-0.0448649848355294,-0.0448649848355293,-0.0448649848355294,-0.0448649848355294,-0.0448649848355294,NA
3039_7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0762412012707552,-0.0762412012707553,-0.0762412012707552,-0.0762412012707551,-0.0762412012707553,-0.0762412012707552,-0.0762412012707552,-0.0762412012707552,NA,NA,NA,NA,NA
3040_8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3042_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3044_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3043_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289_1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0102967420066904,-0.0102967420068174,-0.010296742006886,-0.0102967420067277,-0.010296742006412,-0.0102967420062252,-0.0102967420064124,-0.0102967420069648,-0.010296742007643,-0.0102967420081763,-0.0102967420084359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289_2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0102967420066904,-0.0102967420068174,-0.010296742006886,-0.0102967420067277,-0.010296742006412,-0.0102967420062252,-0.0102967420064124,-0.0102967420069648,-0.010296742007643,-0.0102967420081763,-0.0102967420084359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290_3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0293515771881223,-0.0293515771881216,-0.0293515771881221,-0.0293515771881219,-0.0293515771881219,-0.0293515771881219,-0.0293515771881219,-0.0293515771881221,-0.0293515771881219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290_4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0293515771881223,-0.0293515771881216,-0.0293515771881221,-0.0293515771881219,-0.0293515771881219,-0.0293515771881219,-0.0293515771881219,-0.0293515771881221,-0.0293515771881219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291_5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0607719517185255,-0.0272921353869364,0.0137103153695,0.0319637459174813,0.024286447219156,0.0106279413358139,0.00602485832141708,0.00763027173408171,0.00735750475957864,0.00521510041974627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291_6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0607719517185255,-0.0272921353869364,0.0137103153695,0.0319637459174813,0.024286447219156,0.0106279413358139,0.00602485832141708,0.00763027173408171,0.00735750475957864,0.00521510041974627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3028_11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0477121254719662,-0.0477121254719663,-0.0477121254719662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3028_12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0477121254719662,-0.0477121254719663,-0.0477121254719662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3035_25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00774649707523678,0.00774649707523667,0.00774649707523678,0.00774649707523667,0.00774649707523678,0.00774649707523667,0.00774649707523667,0.00774649707523678,0.00774649707523667,0.00774649707523667,0.00774649707523678,0.00774649707523667,0.00774649707523667,0.00774649707523678,0.00774649707523667,0.00774649707523678,0.00774649707523667,NA
3035_26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00774649707523678,0.00774649707523667,0.00774649707523678,0.00774649707523667,0.00774649707523678,0.00774649707523667,0.00774649707523667,0.00774649707523678,0.00774649707523667,0.00774649707523667,0.00774649707523678,0.00774649707523667,0.00774649707523667,0.00774649707523678,0.00774649707523667,0.00774649707523678,0.00774649707523667,NA
3036_27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0334007111125722,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125721,0.0334007111125723,0.0334007111125723,0.0334007111125721,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125723,NA,NA
3036_28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0334007111125722,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125721,0.0334007111125723,0.0334007111125723,0.0334007111125721,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125723,0.0334007111125723,NA,NA
3038_31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00556547301826937,0.00556547301826937,0.00556547301826937,0.00556547301826948,0.00556547301826926,0.00556547301826948,0.00556547301826937,0.00556547301826937,0.00556547301826937,0.00556547301826926,0.00556547301826937,0.00556547301826937,0.00556547301826937,0.00556547301826937,0.00556547301826937,0.00556547301826948,0.00556547301826937,NA
3038_32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00556547301826937,0.00556547301826937,0.00556547301826937,0.00556547301826948,0.00556547301826926,0.00556547301826948,0.00556547301826937,0.00556547301826937,0.00556547301826937,0.00556547301826926,0.00556547301826937,0.00556547301826937,0.00556547301826937,0.00556547301826937,0.00556547301826937,0.00556547301826948,0.00556547301826937,NA
3027_9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00475593845801026,0.00475593845801037,0.00475593845801037,0.00475593845801014,0.00475593845801037,0.00475593845801026,0.00475593845801037,0.00475593845801037,0.00475593845801026,0.00475593845801014,0.00475593845801037,0.00475593845801026,0.00475593845801037,0.00475593845801037,0.00475593845801026,NA,NA
3027_10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00475593845801026,0.00475593845801037,0.00475593845801037,0.00475593845801014,0.00475593845801037,0.00475593845801026,0.00475593845801037,0.00475593845801037,0.00475593845801026,0.00475593845801014,0.00475593845801037,0.00475593845801026,0.00475593845801037,0.00475593845801037,0.00475593845801026,NA,NA
3029_13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00639763709906416,0.00639763709906421,0.00639763709906421,0.00639763709906421,0.00639763709906416,0.00639763709906421,0.00639763709906416,0.00639763709906427,0.00639763709906416,0.00639763709906416,0.00639763709906427,0.00639763709906416,0.00639763709906427,0.00639763709906416,0.00639763709906416,NA,NA
3029_14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00639763709906416,0.00639763709906421,0.00639763709906421,0.00639763709906421,0.00639763709906416,0.00639763709906421,0.00639763709906416,0.00639763709906427,0.00639763709906416,0.00639763709906416,0.00639763709906427,0.00639763709906416,0.00639763709906427,0.00639763709906416,0.00639763709906416,NA,NA
3030_15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0151976308490551,-0.015197630849055,-0.015197630849055,-0.0151976308490551,-0.015197630849055,-0.015197630849055,-0.015197630849055,-0.015197630849055,-0.0151976308490551,-0.015197630849055,-0.015197630849055,-0.015197630849055,-0.015197630849055,-0.0151976308490551,NA,NA
3030_16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0151976308490551,-0.015197630849055,-0.015197630849055,-0.0151976308490551,-0.015197630849055,-0.015197630849055,-0.015197630849055,-0.015197630849055,-0.0151976308490551,-0.015197630849055,-0.015197630849055,-0.015197630849055,-0.015197630849055,-0.0151976308490551,NA,NA
3031_17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025255561205909,0.0252555612059089,0.0252555612059089,0.0252555612059089,0.025255561205909,0.0252555612059089,0.0252555612059089,0.025255561205909,0.0252555612059089,0.025255561205909,0.0252555612059089,0.0252555612059089,0.0252555612059089,0.0252555612059089,0.0252555612059089,NA
3031_18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025255561205909,0.0252555612059089,0.0252555612059089,0.0252555612059089,0.025255561205909,0.0252555612059089,0.0252555612059089,0.025255561205909,0.0252555612059089,0.025255561205909,0.0252555612059089,0.0252555612059089,0.0252555612059089,0.0252555612059089,0.0252555612059089,NA
3032_19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0306474008826003,0.0306474008826003,0.0306474008826004,0.0306474008826002,0.0306474008826003,0.0306474008826004,0.0306474008826003,0.0306474008826003,0.0306474008826003,0.0306474008826002,0.0306474008826004,0.0306474008826002,0.0306474008826004,0.0306474008826002,NA,NA
