Binomial	ID	year	popvalue
Anser_caerulescens	4493	1970	2.5193245
Falco_sparverius	4109	1971	0.5
Chaetura_pelagica	4110	1971	0.929
Spizella_passerina	4111	1971	13.9
Spatula_cyanoptera	4112	1971	0.0337
Nucifraga_columbiana	4113	1971	0.24
Spizella_pallida	4114	1971	8.92
Petrochelidon_pyrrhonota	4115	1971	12.5
Somateria_mollissima	4116	1971	28.951094
Gallinula_galeata	4117	1971	0.116
Bucephala_clangula	4118	1971	28.99134
Quiscalus_quiscula	4119	1971	8.16
Anthus_rubescens	4120	1971	75.583176
Gavia_immer	4121	1971	1.07
Mergus_merganser	4122	1971	9.3404455
Chordeiles_minor	4124	1971	0.401
Corvus_corax	4125	1971	1.96
Acanthis_flammea	4126	1971	5.349207
Sterna_hirundo	4127	1971	0.856
Geothlypis_trichas	4128	1971	6.04
Oporornis_agilis	4129	1971	0.724
Accipiter_cooperii	4130	1971	0.0235
Setophaga_ruticilla	4131	1971	4.35
Junco_hyemalis	4132	1971	88.18727
Spiza_americana	4133	1971	0.0118
Nannopterum_aritum	4134	1971	0.256
Dryobates_pubescens	4135	1971	0.272
Empidonax_oberholseri	4137	1971	2.25
Dendragapus_obscurus	4138	1971	5.095495
Podiceps_nigricollis	4139	1971	0.473
Sialia_sialis	4140	1971	0.0825
Tyrannus_tyrannus	4141	1971	1.91
Turdus_migratorius	4142	1971	24.5
Sturnella_magna	4143	1971	4.62
Sayornis_phoebe	4144	1971	1.26
Megascops_asio	4145	1971	0.12103921
Pipilo_erythrophthalmus	4146	1971	0.333
Antrostomus_vociferus	4147	1971	0.0359
Contopus_virens	4148	1971	1.19
Mareca_penelope	4149	1971	4.869636
Coccothraustes_vespertinus	4150	1971	4.72
Buteo_regalis	4151	1971	0.172
Spizella_pusilla	4152	1971	0.85
Picoides_dorsalis	4153	1971	0.0756
Corvus_ossifragus	4154	1971	0.000117418
Sterna_forsteri	4155	1971	0.0749
Passerella_iliaca	4156	1971	30.652813
Leucophaeus_pipixcan	4157	1971	204
Mareca_strepera	4158	1971	1020157
Larus_hyperboreus	4159	1971	37.85683
Larus_glaucescens	4160	1971	17.9
Aquila_chrysaetos	4161	1971	0.0125
Regulus_satrapa	4162	1971	1.09
Zonotrichia_atricapilla	4163	1971	46.246895
Spizelloides_arborea	4164	1971	8.282525
Vermivora_chrysoptera	4165	1971	0.0395
Ammodramus_savannarum	4166	1971	0.807
Dumetella_carolinensis	4167	1971	0.993
Empidonax_wrightii	4168	1971	0.00521
Catharus_minimus	4169	1971	6.1
Leucosticte_tephrocotis	4170	1971	10.520422
Larus_marinus	4171	1971	78.79886
Ardea_herodias	4172	1971	0.461
Myiarchus_crinitus	4174	1971	0.986
Pelecanus_erythrorhynchos	4175	1971	0.733
Ardea_alba	4176	1971	0.0281
Strix_nebulosa	4177	1971	0.15792686
Bubo_virginianus	4178	1971	5.0626807
Aythya_marila	4179	1971	59.47491
Tringa_melanoleuca	4181	1971	1.06
Butorides_virescens	4182	1971	0.0889
Anas_crecca	4183	1971	0.48
